157.0,78.0,157.0,69.0
157.0,78.0,157.0,87.0
183.4,68.4,190.0,59.0
183.4,68.4,183.0,82.0
183.4,68.4,179.0,62.0
183.4,68.4,178.0,54.0
183.4,68.4,187.0,85.0
150.33333333333334,98.0,156.0,105.0
150.33333333333334,98.0,149.0,89.0
150.33333333333334,98.0,146.0,100.0
139.0,93.0,139.0,93.0
173.83333333333334,95.16666666666667,165.0,91.0
173.83333333333334,95.16666666666667,177.0,88.0
173.83333333333334,95.16666666666667,189.0,95.0
173.83333333333334,95.16666666666667,167.0,92.0
173.83333333333334,95.16666666666667,168.0,103.0
173.83333333333334,95.16666666666667,177.0,102.0
